person,track,datetime,X,Y,accuracy,speed,heading,modality,travday,tripnr,stagenr,purfrom,purto,purpose
2420,1120845,2014-07-02 21:16:49,4.9156856875508002,51.621353600004994,10,23.432099999999998,10,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:17:05,4.9160424564756999,51.622245941755999,10,23.404599999999999,17,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:17:26,4.9165972754032996,51.623625112403005,10,22.397500000000001,13,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:17:48,4.9170729898275001,51.625008766104003,10,22.907900000000001,11,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:18:11,4.9178594361210992,51.626175825089,10,23.824300000000001,89,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:18:33,4.9201298981620001,51.626110822712,10,24.605499999999999,90,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:18:52,4.9219028434782999,51.626033995551005,10,15.604799999999999,129,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:18:54,4.9218852026022999,51.625915614263,10,25.532800000000002,181,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:19:05,4.9219584443284008,51.625261445322998,10,18.583300000000001,138,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:19:09,4.9222614554471997,51.625139836584999,10,23.0198,89,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:19:25,4.9237389417234008,51.625105660757001,10,23.058399999999999,133,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:19:47,4.9254939778705999,51.624195550213003,10,24.866999999999997,159,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:20:01,4.9260850542084,51.623627020383999,10,18.823799999999999,92,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:20:23,4.9282106699427999,51.623942525000999,10,24.553000000000001,82,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:20:45,4.9304381562399007,51.624225694700002,10,23.784099999999999,78,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:21:07,4.9326512774148004,51.624552537425004,10,24.52,68,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:21:29,4.9349562783399001,51.624724318795998,10,26.499099999999999,93,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:21:51,4.9371884792001,51.624626090348997,10,24.1938,99,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:22:05,4.9385524009462998,51.624484971302003,10,24.442399999999999,99,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:22:26,4.9408331415770999,51.624190348855002,10,24.980499999999999,87,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:22:48,4.9431460186169005,51.624454588074997,10,26.758700000000001,81,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:23:10,4.9454555228716996,51.624604389153006,10,25.202100000000002,85,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:23:24,4.9468177744012003,51.624929611625006,10,26.319199999999999,51,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:23:46,4.9482391815447997,51.626101744030002,10,23.043199999999999,35,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:23:52,4.9486361401880004,51.626264725980995,10,21.642600000000002,96,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:24:00,4.9493036587035997,51.626018070290002,10,25.6435,131,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:24:04,4.9495981417667005,51.625834095916993,5,25.0198,128,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:24:26,4.9514565061389009,51.624973914084997,10,25.605399999999999,128,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:24:38,4.9524574898525993,51.624509072308996,5,24.991,127,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:24:54,4.9536239994851998,51.623875985928002,5,18.857700000000001,86,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:24:56,4.9537612448447996,51.62391621599,5,20.558399999999999,43,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:25:08,4.9546056829390004,51.624274973107994,10,20.238399999999999,120,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:25:21,4.9553708102430996,51.623846552023004,10,24.279499999999999,54,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:25:37,4.956744410476599,51.624248344940007,10,23.8428,125,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:26:02,4.9583717578807995,51.623353120028,5,23.196899999999999,125,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:26:06,4.9587017223016998,51.623316117285995,10,19.972000000000001,61,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:26:16,4.9593268505119994,51.623622068838998,10,20.3902,103,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:26:19,4.9595105279723999,51.623549301174002,5,19.2012,124,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:26:30,4.9601413763147999,51.623447260999001,5,9.5022399999999987,48,2,2014-07-02,5,1,sociaal,home,EBIKE
2420,1120845,2014-07-02 21:27:06,4.9601697384915999,51.623568151697995,10,0.0,44,2,,,,,,home
2420,1127251,2014-07-03 21:36:36,4.9482956878922995,51.636153124917001,65,0.0,-1,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:36:38,4.9483111745037993,51.636136758875999,165,0.0,-1,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:36:41,4.9500023042392005,51.637132965966998,30,0.0,-1,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:36:42,4.9500023042392005,51.637132965966998,10,0.0,-1,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:36:58,4.9506422210939993,51.636770658402007,5,13.2448,131,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:37:41,4.9522819714177002,51.635850827426999,5,12.791700000000001,133,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:38:26,4.9539419326099994,51.634846456704999,5,12.126300000000001,137,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:38:53,4.9546386971388001,51.634316283594998,5,9.6906400000000001,204,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:38:57,4.9546771921719994,51.634224977214004,5,9.9030300000000011,117,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:39:44,4.9564211135334002,51.633298653838999,5,12.902200000000001,125,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:40:27,4.9583557592769001,51.632488186365002,5,13.3278,121,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:41:09,4.9602093677078001,51.631654871236002,5,13.5121,128,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:41:35,4.9612642473790993,51.631156657990999,5,13.0191,126,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:41:43,4.9617112044430991,51.631073178430995,5,13.273400000000001,89,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:42:05,4.9628774231320998,51.630918331166001,5,13.582000000000001,124,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:42:44,4.9646224600015003,51.630070847896995,5,13.9254,130,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:43:23,4.9663045659222993,51.629198112868998,5,13.764900000000001,132,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:44:06,4.9680807434695993,51.628291940091998,5,13.2408,127,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:44:52,4.9700526626187003,51.627498388929006,5,13.3843,113,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:45:31,4.9719049048413,51.626751303056004,5,13.757199999999999,128,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:46:13,4.973676874963,51.625857946794994,5,13.3764,129,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:46:25,4.9739630740995997,51.625648954884007,5,10.471399999999999,222,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:46:35,4.9737150094446001,51.625423065961002,5,11.537599999999999,211,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:47:19,4.9723580397046998,51.624261676050999,10,12.1181,221,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:48:00,4.9710944870710998,51.623164549868001,10,13.1091,212,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:48:41,4.969797819773099,51.622059457180995,10,13.1218,217,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:49:23,4.9685555131567005,51.620944756227999,10,13.092000000000001,213,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:50:03,4.9673133118254009,51.619840328340004,10,12.818300000000001,214,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:50:46,4.9659617852566997,51.618691220144996,10,12.823399999999999,216,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:51:12,4.9651225925836,51.617985272211001,5,10.6226,216,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:51:22,4.9648955294635,51.617891470449997,5,9.6757299999999997,293,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:51:35,4.9643925371895996,51.618031624013007,10,10.7464,290,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:52:16,4.9623180569805001,51.618627809237005,10,13.1579,288,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:52:26,4.9618157847280004,51.618778976691999,5,13.6853,299,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:53:11,4.9597351983032993,51.619377487151006,5,11.783300000000001,304,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:53:15,4.9596198170282992,51.619473353963002,5,11.847300000000001,336,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:53:32,4.9594026269845006,51.619946321812002,10,11.1244,22,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:53:53,4.9601136120975999,51.620552776048001,5,13.0007,19,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:54:15,4.9603895157654998,51.621112955740998,5,12.8826,310,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:54:38,4.9595692365944002,51.621578513583003,5,12.0745,6,2,2014-07-03,4,1,sociaal,home,BIKE
2420,1127251,2014-07-03 21:55:23,4.9600202733810006,51.622987933071002,10,12.151199999999999,8,2,,,,,,home
2420,1127251,2014-07-03 21:55:29,4.9600890783532998,51.623191629271005,5,12.052300000000001,13,2,,,,,,home
2420,1128916,2014-07-04 09:28:14,4.9359948568016998,51.630704732371996,10,0.0,-1,2,2014-07-04,1,1,home,betaaldwerk,EBIKE
2420,1128916,2014-07-04 09:30:27,4.9339663673944001,51.631341596429003,10,19.4254,254,2,2014-07-04,1,1,home,betaaldwerk,EBIKE
2420,1128916,2014-07-04 09:30:52,4.9317101704445001,51.631130578742997,10,21.157800000000002,266,2,2014-07-04,1,1,home,betaaldwerk,EBIKE
2420,1128916,2014-07-04 09:31:16,4.9295995033039999,51.631439702715994,10,24.751300000000001,289,2,2014-07-04,1,1,home,betaaldwerk,EBIKE
2420,1128916,2014-07-04 09:31:38,4.9274115222849009,51.631628347983998,10,25.148599999999998,273,2,2014-07-04,1,1,home,betaaldwerk,EBIKE
2420,1128916,2014-07-04 09:32:00,4.9252477175800005,51.631722835243998,10,21.328600000000002,273,2,2014-07-04,1,1,home,betaaldwerk,EBIKE
2420,1128916,2014-07-04 09:32:02,4.9251166445712995,51.631779294171999,10,19.388400000000001,320,2,2014-07-04,1,1,home,betaaldwerk,EBIKE
2420,1128916,2014-07-04 09:32:11,4.9245453876671998,51.632019518264997,10,22.866199999999999,285,2,2014-07-04,1,1,home,betaaldwerk,EBIKE
2420,1128916,2014-07-04 09:32:35,4.9223568300610996,51.632314082728001,10,22.039999999999999,277,2,2014-07-04,1,1,home,betaaldwerk,EBIKE
2420,1128916,2014-07-04 09:32:58,4.9202832132849004,51.632592006970008,10,24.2166,287,2,2014-07-04,1,1,home,betaaldwerk,EBIKE
2420,1128916,2014-07-04 09:33:12,4.9192601117097006,51.632728835797003,10,14.8658,319,2,2014-07-04,1,1,home,betaaldwerk,EBIKE
2420,1128916,2014-07-04 09:33:15,4.9192509899766002,51.632864602745002,10,19.942,9,2,2014-07-04,1,1,home,betaaldwerk,EBIKE
2420,1128916,2014-07-04 09:33:31,4.9194764530677997,51.633745414384002,5,17.137799999999999,307,2,2014-07-04,1,1,home,betaaldwerk,EBIKE
2420,1128916,2014-07-04 09:33:55,4.9173134568965002,51.634032966673004,10,22.1523,286,2,,,,,,betaaldwerk
2420,1128916,2014-07-04 09:34:19,4.9151846081510993,51.634364452379998,10,20.002199999999998,281,2,,,,,,betaaldwerk
2420,1128916,2014-07-04 09:34:35,4.9141859733864006,51.634774684426006,10,15.519600000000001,314,2,,,,,,betaaldwerk
2420,1128916,2014-07-04 09:34:38,4.9141932708117002,51.634867730416005,10,17.1113,30,2,,,,,,betaaldwerk
2420,1128916,2014-07-04 09:34:47,4.9144499324749997,51.635161295385998,10,12.9221,340,2,,,,,,betaaldwerk
2420,1131152,2014-07-04 15:38:23,4.9350905259577997,51.631174621618001,30,0.0,-1,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:38:26,4.9350905259577997,51.631174621618001,10,0.0,-1,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:38:52,4.9368136824190003,51.630240140062,10,20.865300000000001,132,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:39:26,4.9383809596719006,51.629187318253003,10,12.620799999999999,132,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:39:32,4.9387485978005996,51.629151062243999,10,13.1081,87,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:39:34,4.9388983091694003,51.629210297018993,10,14.294700000000001,51,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:40:00,4.9404081840015994,51.630309467455,10,21.467099999999999,51,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:40:03,4.9406191456675002,51.630353855553999,10,20.6783,84,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:40:09,4.9410660377419999,51.630243461654999,10,20.445900000000002,139,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:40:36,4.9425218103659008,51.629166852291,10,19.429600000000001,144,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:41:02,4.9442728131124998,51.628306568131002,10,20.961300000000001,129,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:41:28,4.9460253479222001,51.627389499292001,10,19.4086,137,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:41:57,4.9479309285099005,51.626568391652,10,19.4038,116,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:42:28,4.9497282164055996,51.625685795491002,10,19.052399999999999,133,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:42:54,4.9516084396980995,51.624930889144004,10,19.962199999999999,126,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:43:13,4.9524839707244999,51.624523290150002,10,10.4781,94,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:43:18,4.9526149473264001,51.624439737743998,10,10.443899999999999,135,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:43:38,4.9538827740862992,51.623892824919004,10,16.6892,57,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:43:59,4.9548703126792004,51.624356684630001,50,15.844900000000001,94,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:44:05,4.9550427544088,51.624194996878003,50,15.5402,144,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:44:07,4.9551234600731,51.624060424353999,10,16.2316,112,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:44:13,4.9555278128860998,51.623912200623998,10,16.352699999999999,66,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:44:32,4.9568353203247009,51.624243500558997,10,20.630199999999999,119,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:44:46,4.9573415160679009,51.623891627787998,10,15.1015,159,2,2014-07-04,2,1,betaaldwerk,home,EBIKE
2420,1131152,2014-07-04 15:44:51,4.9576530538796,51.623726137356996,10,17.185300000000002,126,2,,,,,,home
2420,1131152,2014-07-04 15:45:05,4.9586250079637999,51.623296866160004,10,18.255500000000001,84,2,,,,,,home
2420,1131152,2014-07-04 15:45:08,4.9587698901139996,51.623361300596997,10,17.3567,38,2,,,,,,home
2420,1131152,2014-07-04 15:45:20,4.9593934969215994,51.623634333316005,10,15.6197,98,2,,,,,,home
2420,1131152,2014-07-04 15:45:35,4.9601788113860996,51.623508811659001,10,14.4156,355,2,,,,,,home
2420,1134017,2014-07-05 08:08:58,4.946162921994401,51.624809096332996,65,0.0,-1,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:09:03,4.9452241386380997,51.624634924738999,10,0.0,-1,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:09:25,4.9430085683519005,51.624496949210993,10,23.928000000000001,259,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:09:45,4.9410716687195997,51.624202450706996,5,24.237500000000001,260,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:10:04,4.9394668612307999,51.624422620533998,10,17.534099999999999,300,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:14:30,4.9415146130167003,51.624266521795995,10,21.315300000000001,92,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:14:50,4.9432656635170993,51.624868392467,10,20.387999999999998,60,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:15:02,4.9437059017520992,51.625337594216006,10,11.5496,8,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:15:13,4.9433464209927003,51.625725276014002,10,9.377419999999999,311,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:21:19,4.9451396543983002,51.626482418839998,10,19.796399999999998,37,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:21:38,4.9463379074112996,51.627258090326002,10,23.0382,95,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:22:00,4.9481585663615997,51.626507807031004,10,21.771000000000001,137,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:22:04,4.9483608374622001,51.626330776427004,5,21.717500000000001,130,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:22:07,4.9485694952715997,51.626303521037997,5,20.712299999999999,81,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:22:09,4.9487269601699007,51.626270889893,5,20.069299999999998,113,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:22:33,4.9505385178357999,51.625402565815001,10,23.593800000000002,126,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:22:55,4.952288028625401,51.624588984497002,10,23.769400000000001,126,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:23:10,4.9533222609275001,51.624015488120001,10,22.093000000000004,132,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:23:15,4.9536639346923002,51.623913022314994,5,21.092700000000001,85,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:23:18,4.9538451065340992,51.623972939327004,10,20.2088,44,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:23:30,4.9545225175820002,51.624305588646003,10,18.126799999999999,105,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:23:33,4.9546434309527996,51.624204719174003,10,18.271899999999999,150,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:23:37,4.9548174324272001,51.624017368823992,5,19.3062,151,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:23:44,4.9551948497345002,51.62378991816,5,18.571400000000001,83,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:23:48,4.9554870043052999,51.623891048589002,10,19.346499999999999,44,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:24:03,4.9566482868500001,51.624270047967997,10,20.190100000000001,107,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:24:12,4.9571442981442004,51.624002836142999,5,18.2559,147,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:24:37,4.9586169094509005,51.623319388746005,5,18.282499999999999,98,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:24:39,4.9587556261561998,51.623347832937,10,18.246099999999998,57,2,2014-07-05,1,1,home,betaaldwerk,EBIKE
2420,1134017,2014-07-05 08:24:50,4.9593950376612996,51.623629404034006,10,18.921099999999999,122,2,,,,,,betaaldwerk
2420,1134017,2014-07-05 08:25:02,4.9600372802069002,51.623481241347001,10,15.344099999999999,59,2,,,,,,betaaldwerk
2420,1134017,2014-07-05 08:25:20,4.9604882586072003,51.623452027372998,10,5.7525699999999995,109,2,,,,,,betaaldwerk
2420,1137426,2014-07-05 18:13:56,4.9502583650219005,51.642600354014995,10,0.0,-1,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:14:25,4.9490786922902004,51.643194841155001,5,14.046799999999999,313,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:15:05,4.9474851480529001,51.644180339751998,10,13.4543,314,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:15:45,4.9458985370640001,51.645209672313001,10,13.2475,309,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:16:24,4.9444376476823999,51.646237286251001,10,13.7468,318,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:17:03,4.9430569716676001,51.647413521605998,10,13.811299999999999,327,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:17:42,4.9422763586137002,51.648688848642998,10,14.046900000000001,340,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:18:20,4.9420286281727002,51.649816919673995,10,9.5122100000000014,17,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:18:25,4.9421928105969002,51.649847383177999,10,8.7601800000000001,66,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:18:41,4.9429352979015997,51.649863868653,10,9.8634699999999995,89,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:19:20,4.944751823821,51.650030175347993,10,10.750500000000001,32,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:19:27,4.9450677856371001,51.650090097393999,10,11.080500000000001,77,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:20:08,4.9473648328469002,51.650323268314999,10,11.0305,82,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:20:49,4.949540748609599,51.650615333344,10,11.113899999999999,84,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:21:16,4.9508020015352008,51.650827369977996,10,9.7551899999999989,16,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:21:19,4.9507478615969998,51.650912184356002,10,10.2347,337,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:21:56,4.9503825011505995,51.651965836156997,10,10.444800000000001,20,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:21:59,4.9503722043282998,51.652059291130001,10,10.455299999999999,346,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:22:05,4.9501951495382999,51.652217052167998,10,10.5486,314,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:22:17,4.9498858710831,51.652597403797998,10,12.4452,349,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:22:56,4.9492287960970005,51.653923256955004,10,10.7056,351,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:23:15,4.9491218958445993,51.654524199242999,10,10.367800000000001,299,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:23:24,4.9488447500625004,51.654644184195995,10,8.6097399999999986,342,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:23:42,4.9485605339185001,51.655355506990993,10,9.8317700000000006,349,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:24:14,4.9480124849510005,51.656263579815999,10,10.117800000000001,301,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
2420,1137426,2014-07-05 18:24:17,4.9479847678629003,51.656367294780999,10,10.1372,336,2,2014-07-05,5,1,betaaldwerk,betaaldwerk,BIKE
